label                                                                   backgroundColor                                data
"Madagascar  (Sub-Saharan Africa)"                                      "rgba(255,85,0,0.3)"                           [{x:0.69,y:0.068,r:3}]
"Mexico  (Latin America & Caribbean)"                                   "rgba(149,244,250,0.3)"                        [{x:14.15,y:1.657,r:3}]
"Mali  (Sub-Saharan Africa)"                                            "rgba(255,85,0,0.3)"                           [{x:1000000000,y:0.022,r:3}]
"Malta  (Middle East & North Africa)"                                   "rgba(82,238,65,0.3)"                          [{x:1000000000,y:0.901,r:3}]
"Myanmar  (East Asia & Pacific)"                                        "rgba(255,192,226,0.3)"                        [{x:1000000000,y:0.118,r:3}]
"Mongolia  (East Asia & Pacific)"                                       "rgba(255,192,226,0.3)"                        [{x:1000000000,y:1.418,r:3}]
"Mozambique  (Sub-Saharan Africa)"                                      "rgba(255,85,0,0.3)"                           [{x:1000000000,y:0.344,r:3}]
"Mauritania  (Sub-Saharan Africa)"                                      "rgba(255,85,0,0.3)"                           [{x:0.1,y:0.053,r:3}]
"Mauritius  (Sub-Saharan Africa)"                                       "rgba(255,85,0,0.3)"                           [{x:1000000000,y:0.274,r:3}]
"New Caledonia  (East Asia & Pacific)"                                  "rgba(255,192,226,0.3)"                        [{x:1000000000,y:10.928,r:3}]
"Niger  (Sub-Saharan Africa)"                                           "rgba(255,85,0,0.3)"                           [{x:0.48,y:0.015,r:3}]
"Nigeria  (Sub-Saharan Africa)"                                         "rgba(255,85,0,0.3)"                           [{x:4.46,y:0.089,r:3}]
"Nicaragua  (Latin America & Caribbean)"                                "rgba(149,244,250,0.3)"                        [{x:0.24,y:0.306,r:3}]
"Netherlands  (Europe & Central Asia)"                                  "rgba(201,192,255,0.3)"                        [{x:13.49,y:6.52,r:3}]
"Norway  (Europe & Central Asia)"                                       "rgba(201,192,255,0.3)"                        [{x:5.63,y:3.698,r:3}]
"Nepal  (South Asia)"                                                   "rgba(155,155,155,0.3)"                        [{x:0.53,y:0.007,r:3}]
"New Zealand  (East Asia & Pacific)"                                    "rgba(255,192,226,0.3)"                        [{x:5.67,y:4.863,r:3}]
"Pakistan  (South Asia)"                                                "rgba(155,155,155,0.3)"                        [{x:4.05,y:0.318,r:3}]
"Panama  (Latin America & Caribbean)"                                   "rgba(149,244,250,0.3)"                        [{x:0.59,y:0.945,r:3}]
"Peru  (Latin America & Caribbean)"                                     "rgba(149,244,250,0.3)"                        [{x:2.89,y:0.835,r:3}]
"Philippines  (East Asia & Pacific)"                                    "rgba(255,192,226,0.3)"                        [{x:7.25,y:0.321,r:3}]
"Palau  (East Asia & Pacific)"                                          "rgba(255,192,226,0.3)"                        [{x:1000000000,y:5.185,r:3}]
"Papua New Guinea  (East Asia & Pacific)"                               "rgba(255,192,226,0.3)"                        [{x:0.24,y:0.1,r:3}]
"Poland  (Europe & Central Asia)"                                       "rgba(201,192,255,0.3)"                        [{x:1000000000,y:6.922,r:3}]
"Portugal  (Europe & Central Asia)"                                     "rgba(201,192,255,0.3)"                        [{x:3.41,y:1.018,r:3}]
"Paraguay  (Latin America & Caribbean)"                                 "rgba(149,244,250,0.3)"                        [{x:1000000000,y:0.185,r:3}]
"Qatar  (Middle East & North Africa)"                                   "rgba(82,238,65,0.3)"                          [{x:1000000000,y:3.141,r:3}]
"Romania  (Europe & Central Asia)"                                      "rgba(201,192,255,0.3)"                        [{x:1000000000,y:3.005,r:3}]
"Rwanda  (Sub-Saharan Africa)"                                          "rgba(255,85,0,0.3)"                           [{x:0.12,y:0.046,r:3}]
"Saudi Arabia  (Middle East & North Africa)"                            "rgba(82,238,65,0.3)"                          [{x:1000000000,y:0.846,r:3}]
"Sudan  (Sub-Saharan Africa)"                                           "rgba(255,85,0,0.3)"                           [{x:1.41,y:0.128,r:3}]
"Senegal  (Sub-Saharan Africa)"                                         "rgba(255,85,0,0.3)"                           [{x:0.83,y:0.249,r:3}]
"Singapore  (East Asia & Pacific)"                                      "rgba(255,192,226,0.3)"                        [{x:0.76,y:1.229,r:3}]
"Solomon Islands  (East Asia & Pacific)"                                "rgba(255,192,226,0.3)"                        [{x:1000000000,y:0.12,r:3}]
"Sierra Leone  (Sub-Saharan Africa)"                                    "rgba(255,85,0,0.3)"                           [{x:0.32,y:0.131,r:3}]
"El Salvador  (Latin America & Caribbean)"                              "rgba(149,244,250,0.3)"                        [{x:1000000000,y:0.205,r:3}]
"Sao Tome and Principe  (Sub-Saharan Africa)"                           "rgba(255,85,0,0.3)"                           [{x:1000000000,y:0.17,r:3}]
"Suriname  (Latin America & Caribbean)"                                 "rgba(149,244,250,0.3)"                        [{x:0.09,y:1.438,r:3}]
"Sweden  (Europe & Central Asia)"                                       "rgba(201,192,255,0.3)"                        [{x:16.14,y:6.496,r:3}]
"Swaziland  (Sub-Saharan Africa)"                                       "rgba(255,85,0,0.3)"                           [{x:0.04,y:0.01,r:3}]
"Syrian Arab Republic  (Middle East & North Africa)"                    "rgba(82,238,65,0.3)"                          [{x:0.94,y:0.646,r:3}]
"Chad  (Sub-Saharan Africa)"                                            "rgba(255,85,0,0.3)"                           [{x:0.33,y:0.016,r:3}]
"Togo  (Sub-Saharan Africa)"                                            "rgba(255,85,0,0.3)"                           [{x:0.12,y:0.057,r:3}]
"Thailand  (East Asia & Pacific)"                                       "rgba(255,192,226,0.3)"                        [{x:3.03,y:0.146,r:3}]
"Tonga  (East Asia & Pacific)"                                          "rgba(255,192,226,0.3)"                        [{x:1000000000,y:0.172,r:3}]
"Trinidad and Tobago  (Latin America & Caribbean)"                      "rgba(149,244,250,0.3)"                        [{x:0.58,y:5.318,r:3}]
"Tunisia  (Middle East & North Africa)"                                 "rgba(82,238,65,0.3)"                          [{x:1000000000,y:0.417,r:3}]
"Turkey  (Europe & Central Asia)"                                       "rgba(201,192,255,0.3)"                        [{x:8.02,y:0.615,r:3}]
"Tanzania  (Sub-Saharan Africa)"                                        "rgba(255,85,0,0.3)"                           [{x:1000000000,y:0.067,r:3}]
"Uganda  (Sub-Saharan Africa)"                                          "rgba(255,85,0,0.3)"                           [{x:0.44,y:0.058,r:3}]
"Uruguay  (Latin America & Caribbean)"                                  "rgba(149,244,250,0.3)"                        [{x:1.54,y:1.602,r:3}]
"United States  (North America)"                                        "rgba(247,255,0,0.3)"                          [{x:563.3,y:15.681,r:3}]
"St. Vincent and the Grenadines  (Latin America & Caribbean)"           "rgba(149,244,250,0.3)"                        [{x:0.01,y:0.133,r:3}]
"Venezuela, RB  (Latin America & Caribbean)"                            "rgba(149,244,250,0.3)"                        [{x:9.05,y:6.136,r:3}]
"Vietnam  (East Asia & Pacific)"                                        "rgba(255,192,226,0.3)"                        [{x:1000000000,y:0.225,r:3}]
"Samoa  (East Asia & Pacific)"                                          "rgba(255,192,226,0.3)"                        [{x:1000000000,y:0.163,r:3}]
"Yemen, Rep.  (Middle East & North Africa)"                             "rgba(82,238,65,0.3)"                          [{x:1000000000,y:0.507,r:3}]
"South Africa  (Sub-Saharan Africa)"                                    "rgba(255,85,0,0.3)"                           [{x:7.74,y:5.726,r:3}]
"Afghanistan  (South Asia)"                                             "rgba(155,155,155,0.3)"                        [{x:0.54,y:0.073,r:3}]
"Angola  (Sub-Saharan Africa)"                                          "rgba(255,85,0,0.3)"                           [{x:1000000000,y:0.216,r:3}]
"Albania  (Europe & Central Asia)"                                      "rgba(201,192,255,0.3)"                        [{x:1000000000,y:1.439,r:3}]
"United Arab Emirates  (Middle East & North Africa)"                    "rgba(82,238,65,0.3)"                          [{x:1000000000,y:0.163,r:3}]
"Argentina  (Latin America & Caribbean)"                                "rgba(149,244,250,0.3)"                        [{x:24.45,y:2.522,r:3}]
"Antigua and Barbuda  (Latin America & Caribbean)"                      "rgba(149,244,250,0.3)"                        [{x:1000000000,y:1.823,r:3}]
"Australia  (East Asia & Pacific)"                                      "rgba(255,192,226,0.3)"                        [{x:19.88,y:8.835,r:3}]
"Austria  (Europe & Central Asia)"                                      "rgba(201,192,255,0.3)"                        [{x:7.75,y:4.755,r:3}]
"Belgium  (Europe & Central Asia)"                                      "rgba(201,192,255,0.3)"                        [{x:13.26,y:10.641,r:3}]
"Benin  (Sub-Saharan Africa)"                                           "rgba(255,85,0,0.3)"                           [{x:0.23,y:0.054,r:3}]
"Burkina Faso  (Sub-Saharan Africa)"                                    "rgba(255,85,0,0.3)"                           [{x:0.37,y:0.017,r:3}]
"Bulgaria  (Europe & Central Asia)"                                     "rgba(201,192,255,0.3)"                        [{x:1000000000,y:3.835,r:3}]
"Bahrain  (Middle East & North Africa)"                                 "rgba(82,238,65,0.3)"                          [{x:1000000000,y:9.193,r:3}]
"Bahamas, The  (Latin America & Caribbean)"                             "rgba(149,244,250,0.3)"                        [{x:0.21,y:5.996,r:3}]
"Belize  (Latin America & Caribbean)"                                   "rgba(149,244,250,0.3)"                        [{x:0.03,y:0.715,r:3}]
"Bermuda  (North America)"                                              "rgba(247,255,0,0.3)"                          [{x:0.09,y:3.383,r:3}]
"Bolivia  (Latin America & Caribbean)"                                  "rgba(149,244,250,0.3)"                        [{x:0.66,y:0.286,r:3}]
"Brazil  (Latin America & Caribbean)"                                   "rgba(149,244,250,0.3)"                        [{x:19.92,y:0.697,r:3}]
"Barbados  (Latin America & Caribbean)"                                 "rgba(149,244,250,0.3)"                        [{x:1000000000,y:1.119,r:3}]
"Brunei Darussalam  (East Asia & Pacific)"                              "rgba(255,192,226,0.3)"                        [{x:1000000000,y:4.133,r:3}]
"Canada  (North America)"                                               "rgba(247,255,0,0.3)"                          [{x:41.97,y:11.13,r:3}]
"Switzerland  (Europe & Central Asia)"                                  "rgba(201,192,255,0.3)"                        [{x:11.87,y:4.333,r:3}]
